date,strategy,nav,nav_gross,nav_net,cash,debt,interest,collateral_value,maintenance,gross_exposure,net_exposure,turnover,transaction_cost,signal,position,margin_call,liquidation_event,eligible_collateral_value,eligible_target_value,eligible_total_value,non_eligible_asset_value,target_value,required_repayment,required_additional_collateral,liquidation_proceeds,net_equity,cost_drag
2010-01-04,synthetic_2x_proxy_00685L,1.0,1.0,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-01-05,synthetic_2x_proxy_00685L,1.0,1.0,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-01-06,synthetic_2x_proxy_00685L,1.0371681415929204,1.0371681415929204,1.0371681415929204,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-01-07,synthetic_2x_proxy_00685L,1.0317615309503856,1.0317615309503856,1.0317615309503856,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-01-08,synthetic_2x_proxy_00685L,1.0443439886449024,1.0443439886449024,1.0443439886449024,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-01-11,synthetic_2x_proxy_00685L,1.0497691522222783,1.0497691522222783,1.0497691522222783,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-01-12,synthetic_2x_proxy_00685L,1.0388907154116849,1.0388907154116849,1.0388907154116849,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-01-13,synthetic_2x_proxy_00685L,1.008229010269326,1.008229010269326,1.008229010269326,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-01-14,synthetic_2x_proxy_00685L,1.0331016202142962,1.0331016202142962,1.0331016202142962,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-01-15,synthetic_2x_proxy_00685L,1.0456894554475427,1.0456894554475427,1.0456894554475427,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-01-18,synthetic_2x_proxy_00685L,1.0348345476055267,1.0348345476055267,1.0348345476055267,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-01-19,synthetic_2x_proxy_00685L,1.0078388637549478,1.0078388637549478,1.0078388637549478,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-01-20,synthetic_2x_proxy_00685L,0.9954073711623758,0.9954073711623758,0.9954073711623758,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-01-21,synthetic_2x_proxy_00685L,0.979523210984253,0.979523210984253,0.979523210984253,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-01-22,synthetic_2x_proxy_00685L,0.9252511474623372,0.9252511474623372,0.9252511474623372,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-01-25,synthetic_2x_proxy_00685L,0.9184478302015849,0.9184478302015849,0.9184478302015849,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-01-26,synthetic_2x_proxy_00685L,0.8760840003952388,0.8760840003952388,0.8760840003952388,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-01-27,synthetic_2x_proxy_00685L,0.8744294508194214,0.8744294508194214,0.8744294508194214,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-01-28,synthetic_2x_proxy_00685L,0.9124481225941786,0.9124481225941786,0.9124481225941786,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-01-29,synthetic_2x_proxy_00685L,0.8769968541862642,0.8769968541862642,0.8769968541862642,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-02-01,synthetic_2x_proxy_00685L,0.8571403216386506,0.8571403216386506,0.8571403216386506,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-02-02,synthetic_2x_proxy_00685L,0.8391469179401294,0.8391469179401294,0.8391469179401294,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
2010-02-03,synthetic_2x_proxy_00685L,0.8682783442138466,0.8682783442138466,0.8682783442138466,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
